======== ABC command line "source /tmp/dyn_ex206_287.scr"
Warning: Detected 2 multi-output cells (for example, "FA_X1").
mapper_extract: wrote 118261 lines to "/mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/ex206/ex206_cfg_winvpair_base.csv".
Loaded 118261 physical records from /mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/ex206/ex206_cfg_winvpair_base.csv
Potential rebuilt: alpha(low/mid/high)=0.200/0.500/0.800 avg_struct=0.7519 avg_slack=0.3128 avg_opt_mid=0.5322
Physical records : 118261
Gate summary     : NAND=89967 AND=24569 INV=3725 OTHER=0
phyopt: rejected (map area 61496.27->61496.81, delay 23.00->23.00).
phyopt: part=high seed=n86444(id=86444 center=86444 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61496.27->61496.27, delay 23.00->23.00).
phyopt: part=high seed=n86523(id=86523 center=86523 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61496.27->61496.27, delay 23.00->23.00).
phyopt: part=high seed=n86533(id=86533 center=86533 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61496.27->61491.49, delay 23.00->23.00).
phyopt: part=high seed=n86534(id=86534 center=86534 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61491.49->61491.49, delay 23.00->23.00).
phyopt: part=high seed=n86536(id=86536 center=86536 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61491.49->61492.02, delay 23.00->23.00).
phyopt: part=high seed=n86542(id=86542 center=86542 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61491.49->61491.22, delay 23.00->23.00).
phyopt: part=high seed=n90529(id=90529 center=90529 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61491.22->61493.35, delay 23.00->23.00).
phyopt: part=high seed=n90530(id=90530 center=90530 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61491.22->61491.75, delay 23.00->23.00).
phyopt: part=high seed=n90531(id=90531 center=90531 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61491.22->61491.22, delay 23.00->23.00).
phyopt: part=high seed=n90534(id=90534 center=90534 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61491.22->61491.22, delay 23.00->23.00).
phyopt: part=high seed=n90537(id=90537 center=90537 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61491.22->61489.62, delay 23.00->23.00).
phyopt: part=high seed=n90539(id=90539 center=90539 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61489.62->61496.54, delay 23.00->23.00).
phyopt: part=high seed=n90540(id=90540 center=90540 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61489.62->61491.49, delay 23.00->23.00).
phyopt: part=high seed=n90541(id=90541 center=90541 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61489.62->61488.83, delay 23.00->23.00).
phyopt: part=high seed=n90629(id=90629 center=90629 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61488.83->61482.44, delay 23.00->23.00).
phyopt: part=high seed=n90779(id=90779 center=90779 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61482.44->61482.18, delay 23.00->23.00).
phyopt: part=high seed=n90854(id=90854 center=90854 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61482.18->61494.15, delay 23.00->23.00).
phyopt: part=high seed=n90855(id=90855 center=90855 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61482.18->61480.31, delay 23.00->23.00).
phyopt: part=high seed=n90858(id=90858 center=90858 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61480.31->61479.78, delay 23.00->23.00).
phyopt: part=high seed=n90861(id=90861 center=90861 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61479.78->61477.92, delay 23.00->23.00).
phyopt: part=high seed=n90867(id=90867 center=90867 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61477.92->61479.25, delay 23.00->23.00).
phyopt: part=high seed=n90868(id=90868 center=90868 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61477.92->61477.12, delay 23.00->23.00).
phyopt: part=high seed=n90894(id=90894 center=90894 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61477.12->61486.17, delay 23.00->23.00).
phyopt: part=high seed=n90895(id=90895 center=90895 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61477.12->61472.87, delay 23.00->23.00).
phyopt: part=high seed=n90907(id=90907 center=90907 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61472.87->61471.80, delay 23.00->23.00).
phyopt: part=high seed=n90910(id=90910 center=90910 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61471.80->61463.29, delay 23.00->23.00).
phyopt: part=high seed=n90913(id=90913 center=90913 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61463.29->61463.56, delay 23.00->23.00).
phyopt: part=high seed=n90918(id=90918 center=90918 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61463.29->61463.02, delay 23.00->23.00).
phyopt: part=high seed=n90920(id=90920 center=90920 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61463.02->61463.02, delay 23.00->23.00).
phyopt: part=high seed=n90922(id=90922 center=90922 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61463.02->61478.45, delay 23.00->23.00).
phyopt: part=high seed=n90923(id=90923 center=90923 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61463.02->61460.10, delay 23.00->23.00).
phyopt: part=high seed=n90925(id=90925 center=90925 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61460.10->61467.55, delay 23.00->23.00).
phyopt: part=high seed=n90926(id=90926 center=90926 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61460.10->61461.43, delay 23.00->23.00).
phyopt: part=high seed=n90930(id=90930 center=90930 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61460.10->61460.10, delay 23.00->23.00).
phyopt: part=high seed=n90936(id=90936 center=90936 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61460.10->61512.23, delay 23.00->23.00).
phyopt: part=high seed=n90937(id=90937 center=90937 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61460.10->61457.44, delay 23.00->23.00).
phyopt: part=high seed=n90944(id=90944 center=90944 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61457.44->61457.44, delay 23.00->23.00).
phyopt: part=high seed=n90946(id=90946 center=90946 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61457.44->61455.84, delay 23.00->23.00).
phyopt: part=high seed=n90980(id=90980 center=90980 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61455.84->61456.64, delay 23.00->23.00).
phyopt: part=high seed=n91201(id=91201 center=91201 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61455.84->61455.84, delay 23.00->23.00).
phyopt: part=high seed=n91203(id=91203 center=91203 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61455.84->61472.60, delay 23.00->23.00).
phyopt: part=high seed=n91204(id=91204 center=91204 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61455.84->61456.37, delay 23.00->23.00).
phyopt: part=high seed=n91212(id=91212 center=91212 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61455.84->61454.78, delay 23.00->23.00).
phyopt: part=high seed=n91220(id=91220 center=91220 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61454.78->61451.05, delay 23.00->23.00).
phyopt: part=high seed=n91222(id=91222 center=91222 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61451.05->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91225(id=91225 center=91225 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61452.92, delay 23.00->23.00).
phyopt: part=high seed=n91227(id=91227 center=91227 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61482.18, delay 23.00->23.00).
phyopt: part=high seed=n91228(id=91228 center=91228 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61450.79, delay 23.00->23.00).
phyopt: part=high seed=n91229(id=91229 center=91229 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91231(id=91231 center=91231 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61455.58, delay 23.00->23.00).
phyopt: part=high seed=n91232(id=91232 center=91232 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61453.45, delay 23.00->23.00).
phyopt: part=high seed=n91233(id=91233 center=91233 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91236(id=91236 center=91236 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91238(id=91238 center=91238 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91243(id=91243 center=91243 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61450.26, delay 23.00->23.00).
phyopt: part=high seed=n91245(id=91245 center=91245 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61452.92, delay 23.00->23.00).
phyopt: part=high seed=n91246(id=91246 center=91246 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61450.26->61450.79, delay 23.00->23.00).
phyopt: part=high seed=n91251(id=91251 center=91251 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61450.26->61449.19, delay 23.00->23.00).
phyopt: part=high seed=n91256(id=91256 center=91256 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61449.19->61449.19, delay 23.00->23.00).
phyopt: part=high seed=n91269(id=91269 center=91269 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61449.19->61458.77, delay 23.00->23.00).
phyopt: part=high seed=n91270(id=91270 center=91270 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61449.19->61446.53, delay 23.00->23.00).
phyopt: part=high seed=n91272(id=91272 center=91272 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61446.53->61451.32, delay 23.00->23.00).
phyopt: part=high seed=n91273(id=91273 center=91273 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61446.53->61452.65, delay 23.00->23.00).
phyopt: part=high seed=n91275(id=91275 center=91275 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61446.53->61449.19, delay 23.00->23.00).
phyopt: part=high seed=n91276(id=91276 center=91276 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61446.53->61449.19, delay 23.00->23.00).
phyopt: part=high seed=n91281(id=91281 center=91281 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61446.53->61484.30, delay 23.00->23.00).
phyopt: part=high seed=n91282(id=91282 center=91282 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61446.53->61444.94, delay 23.00->23.00).
phyopt: part=high seed=n91364(id=91364 center=91364 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61444.94->61445.73, delay 23.00->23.00).
phyopt: part=high seed=n91365(id=91365 center=91365 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61444.94->61471.00, delay 23.00->23.00).
phyopt: part=high seed=n91367(id=91367 center=91367 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61444.94->61444.94, delay 23.00->23.00).
phyopt: part=high seed=n91369(id=91369 center=91369 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61444.94->61444.14, delay 23.00->23.00).
phyopt: part=high seed=n91372(id=91372 center=91372 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61444.14->61446.53, delay 23.00->23.00).
phyopt: part=high seed=n91373(id=91373 center=91373 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61444.14->61482.44, delay 23.00->23.00).
phyopt: part=high seed=n91374(id=91374 center=91374 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61444.14->61443.87, delay 23.00->23.00).
phyopt: part=high seed=n91393(id=91393 center=91393 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61443.87->61443.87, delay 23.00->23.00).
phyopt: part=high seed=n91394(id=91394 center=91394 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61443.87->61453.45, delay 23.00->23.00).
phyopt: part=high seed=n91396(id=91396 center=91396 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61443.87->61446.27, delay 23.00->23.00).
phyopt: part=high seed=n91397(id=91397 center=91397 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61443.87->61440.68, delay 23.00->23.00).
phyopt: part=high seed=n91400(id=91400 center=91400 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61441.48, delay 23.00->23.00).
phyopt: part=high seed=n91404(id=91404 center=91404 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61508.78, delay 23.00->23.00).
phyopt: part=high seed=n91405(id=91405 center=91405 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61445.47, delay 23.00->23.00).
phyopt: part=high seed=n91410(id=91410 center=91410 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61441.48, delay 23.00->23.00).
phyopt: part=high seed=n91411(id=91411 center=91411 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61463.29, delay 23.00->23.00).
phyopt: part=high seed=n91412(id=91412 center=91412 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61441.48, delay 23.00->23.00).
phyopt: part=high seed=n91413(id=91413 center=91413 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61455.04, delay 23.00->23.00).
phyopt: part=high seed=n91414(id=91414 center=91414 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61440.68->61440.95, delay 23.00->23.00).
phyopt: part=high seed=n91415(id=91415 center=91415 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61440.68->61440.68, delay 23.00->23.00).
phyopt: part=high seed=n91418(id=91418 center=91418 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61440.68->61440.68, delay 23.00->23.00).
phyopt: part=high seed=n91421(id=91421 center=91421 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61440.68->61438.55, delay 23.00->23.00).
phyopt: part=high seed=n91423(id=91423 center=91423 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61438.55->61434.56, delay 23.00->23.00).
phyopt: part=high seed=n91426(id=91426 center=91426 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61434.56->61432.43, delay 23.00->23.00).
phyopt: part=high seed=n91474(id=91474 center=91474 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61432.43->61435.09, delay 23.00->23.00).
phyopt: part=high seed=n91475(id=91475 center=91475 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61432.43->61434.56, delay 23.00->23.00).
phyopt: part=high seed=n91477(id=91477 center=91477 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61432.43->61434.30, delay 23.00->23.00).
phyopt: part=high seed=n91478(id=91478 center=91478 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61432.43->61432.17, delay 23.00->23.00).
phyopt: part=high seed=n91480(id=91480 center=91480 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61432.17->61434.03, delay 23.00->23.00).
phyopt: part=high seed=n91481(id=91481 center=91481 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61432.17->61431.64, delay 23.00->23.00).
phyopt: part=high seed=n91495(id=91495 center=91495 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61431.64->61429.77, delay 23.00->23.00).
phyopt: part=high seed=n91497(id=91497 center=91497 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61429.77->61429.77, delay 23.00->23.00).
phyopt: part=high seed=n91499(id=91499 center=91499 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61429.77->61425.78, delay 23.00->23.00).
phyopt: part=high seed=n91511(id=91511 center=91511 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.78->61426.85, delay 23.00->23.00).
phyopt: part=high seed=n91512(id=91512 center=91512 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.78->61426.05, delay 23.00->23.00).
phyopt: part=high seed=n91513(id=91513 center=91513 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.78->61425.78, delay 23.00->23.00).
phyopt: part=high seed=n91526(id=91526 center=91526 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.78->61425.78, delay 23.00->23.00).
phyopt: part=high seed=n91528(id=91528 center=91528 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.78->61425.52, delay 23.00->23.00).
phyopt: part=high seed=n91531(id=91531 center=91531 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.52->61454.78, delay 23.00->23.00).
phyopt: part=high seed=n91533(id=91533 center=91533 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.52->61425.25, delay 23.00->23.00).
phyopt: part=high seed=n91537(id=91537 center=91537 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61426.05, delay 23.00->23.00).
phyopt: part=high seed=n91538(id=91538 center=91538 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.25->61425.25, delay 23.00->23.00).
phyopt: part=high seed=n91540(id=91540 center=91540 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61447.06, delay 23.00->23.00).
phyopt: part=high seed=n91541(id=91541 center=91541 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61425.78, delay 23.00->23.00).
phyopt: part=high seed=n91542(id=91542 center=91542 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.25->61425.25, delay 23.00->23.00).
phyopt: part=high seed=n91544(id=91544 center=91544 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61428.98, delay 23.00->23.00).
phyopt: part=high seed=n91546(id=91546 center=91546 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61438.55, delay 23.00->23.00).
phyopt: part=high seed=n91547(id=91547 center=91547 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61425.78, delay 23.00->23.00).
phyopt: part=high seed=n91549(id=91549 center=91549 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61426.58, delay 23.00->23.00).
phyopt: part=high seed=n91550(id=91550 center=91550 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61428.71, delay 23.00->23.00).
phyopt: part=high seed=n91551(id=91551 center=91551 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61430.04, delay 23.00->23.00).
phyopt: part=high seed=n91552(id=91552 center=91552 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61425.25->61433.23, delay 23.00->23.00).
phyopt: part=high seed=n91601(id=91601 center=91601 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61425.25->61424.19, delay 23.00->23.00).
phyopt: part=high seed=n91603(id=91603 center=91603 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61424.19->61424.45, delay 23.00->23.00).
phyopt: part=high seed=n91605(id=91605 center=91605 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61424.19->61424.19, delay 23.00->23.00).
phyopt: part=high seed=n91607(id=91607 center=91607 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61424.19->61418.34, delay 23.00->23.00).
phyopt: part=high seed=n91609(id=91609 center=91609 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61418.34->61418.34, delay 23.00->23.00).
phyopt: part=high seed=n91611(id=91611 center=91611 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61418.34->61418.34, delay 23.00->23.00).
phyopt: part=high seed=n91614(id=91614 center=91614 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61418.34->61417.01, delay 23.00->23.00).
phyopt: part=high seed=n91616(id=91616 center=91616 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61417.01->61417.80, delay 23.00->23.00).
phyopt: part=high seed=n91618(id=91618 center=91618 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61417.01->61448.66, delay 23.00->23.00).
phyopt: part=high seed=n91619(id=91619 center=91619 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61417.01->61417.27, delay 23.00->23.00).
phyopt: part=high seed=n91625(id=91625 center=91625 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61417.01->61416.74, delay 23.00->23.00).
phyopt: part=high seed=n91627(id=91627 center=91627 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61416.74->61416.74, delay 23.00->23.00).
phyopt: part=high seed=n91689(id=91689 center=91689 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61416.74->61414.61, delay 23.00->23.00).
phyopt: part=high seed=n91691(id=91691 center=91691 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61414.61->61414.61, delay 23.00->23.00).
phyopt: part=high seed=n91693(id=91693 center=91693 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61417.80, delay 23.00->23.00).
phyopt: part=high seed=n91694(id=91694 center=91694 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61417.80, delay 23.00->23.00).
phyopt: part=high seed=n91695(id=91695 center=91695 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61422.59, delay 23.00->23.00).
phyopt: part=high seed=n91697(id=91697 center=91697 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61421.79, delay 23.00->23.00).
phyopt: part=high seed=n91698(id=91698 center=91698 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61420.46, delay 23.00->23.00).
phyopt: part=high seed=n91708(id=91708 center=91708 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61415.14, delay 23.00->23.00).
phyopt: part=high seed=n91709(id=91709 center=91709 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61492.28, delay 23.00->23.00).
phyopt: part=high seed=n91710(id=91710 center=91710 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61420.46, delay 23.00->23.00).
phyopt: part=high seed=n91711(id=91711 center=91711 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61414.61->61414.61, delay 23.00->23.00).
phyopt: part=high seed=n91713(id=91713 center=91713 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61414.61->61451.32, delay 23.00->23.00).
phyopt: part=high seed=n91714(id=91714 center=91714 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61414.61->61414.61, delay 23.00->23.00).
phyopt: part=high seed=n91716(id=91716 center=91716 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61414.61->61413.55, delay 23.00->23.00).
phyopt: part=high seed=n91719(id=91719 center=91719 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61413.55->61414.88, delay 23.00->23.00).
phyopt: part=high seed=n91720(id=91720 center=91720 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61413.55->61416.21, delay 23.00->23.00).
phyopt: part=high seed=n91721(id=91721 center=91721 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61413.55->61416.74, delay 23.00->23.00).
phyopt: part=high seed=n91722(id=91722 center=91722 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61413.55->61413.02, delay 23.00->23.00).
phyopt: part=high seed=n91738(id=91738 center=91738 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61413.02->61413.02, delay 23.00->23.00).
phyopt: part=high seed=n91766(id=91766 center=91766 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61413.02->61412.75, delay 23.00->23.00).
phyopt: part=high seed=n91769(id=91769 center=91769 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61412.75->61411.95, delay 23.00->23.00).
phyopt: part=high seed=n91772(id=91772 center=91772 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61411.95->61421.00, delay 23.00->23.00).
phyopt: part=high seed=n91773(id=91773 center=91773 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61411.95->61434.30, delay 23.00->23.00).
phyopt: part=high seed=n91780(id=91780 center=91780 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61411.95->61409.29, delay 23.00->23.00).
phyopt: part=high seed=n91784(id=91784 center=91784 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61409.29->61434.03, delay 23.00->23.00).
phyopt: part=high seed=n91785(id=91785 center=91785 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61409.29->61454.25, delay 23.00->23.00).
phyopt: part=high seed=n91788(id=91788 center=91788 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61409.29->61416.21, delay 23.00->23.00).
phyopt: part=high seed=n91789(id=91789 center=91789 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61409.29->61407.96, delay 23.00->23.00).
phyopt: part=high seed=n91790(id=91790 center=91790 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.96->61409.56, delay 23.00->23.00).
phyopt: part=high seed=n91791(id=91791 center=91791 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.96->61409.56, delay 23.00->23.00).
phyopt: part=high seed=n91792(id=91792 center=91792 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61407.96->61407.43, delay 23.00->23.00).
phyopt: part=high seed=n91794(id=91794 center=91794 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61407.70, delay 23.00->23.00).
phyopt: part=high seed=n91803(id=91803 center=91803 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61448.13, delay 23.00->23.00).
phyopt: part=high seed=n91804(id=91804 center=91804 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61453.98, delay 23.00->23.00).
phyopt: part=high seed=n91805(id=91805 center=91805 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61411.69, delay 23.00->23.00).
phyopt: part=high seed=n91807(id=91807 center=91807 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61407.70, delay 23.00->23.00).
phyopt: part=high seed=n91808(id=91808 center=91808 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61407.43->61407.43, delay 23.00->23.00).
phyopt: part=high seed=n91811(id=91811 center=91811 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61407.43->61409.56, delay 23.00->23.00).
phyopt: part=high seed=n91812(id=91812 center=91812 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61407.43->61406.10, delay 23.00->23.00).
phyopt: part=high seed=n91815(id=91815 center=91815 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 61406.10->61405.57, delay 23.00->23.00).
phyopt: part=high seed=n91817(id=91817 center=91817 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 61405.57->61406.37, delay 23.00->23.00).
