======== ABC command line "source /tmp/dyn_c6288_287.scr"
Warning: Detected 2 multi-output cells (for example, "FA_X1").
mapper_extract: wrote 2338 lines to "/mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/c6288/c6288_cfg_winvpair_base.csv".
Loaded 2338 physical records from /mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/c6288/c6288_cfg_winvpair_base.csv
Potential rebuilt: alpha(low/mid/high)=0.200/0.500/0.800 avg_struct=0.6206 avg_slack=0.0941 avg_opt_mid=0.3573
Physical records : 2338
Gate summary     : NAND=2291 AND=46 INV=1 OTHER=0
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1788(id=1788 center=1788 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2392" with ID 2392 is not in the current network.
phyopt: skip seed=n2392 (cannot resolve center node in current AIG).
The node "n2396" with ID 2396 is not in the current network.
phyopt: skip seed=n2396 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n600(id=600 center=600 R=4 crit=0.640 pot=0.5629)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2373" with ID 2373 is not in the current network.
phyopt: skip seed=n2373 (cannot resolve center node in current AIG).
The node "n2374" with ID 2374 is not in the current network.
phyopt: skip seed=n2374 (cannot resolve center node in current AIG).
The node "n2378" with ID 2378 is not in the current network.
phyopt: skip seed=n2378 (cannot resolve center node in current AIG).
The node "n2379" with ID 2379 is not in the current network.
phyopt: skip seed=n2379 (cannot resolve center node in current AIG).
The node "n2383" with ID 2383 is not in the current network.
phyopt: skip seed=n2383 (cannot resolve center node in current AIG).
The node "n2384" with ID 2384 is not in the current network.
phyopt: skip seed=n2384 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n308(id=308 center=308 R=4 crit=0.658 pot=0.5541)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2371" with ID 2371 is not in the current network.
phyopt: skip seed=n2371 (cannot resolve center node in current AIG).
The node "n2375" with ID 2375 is not in the current network.
phyopt: skip seed=n2375 (cannot resolve center node in current AIG).
The node "n2380" with ID 2380 is not in the current network.
phyopt: skip seed=n2380 (cannot resolve center node in current AIG).
The node "n2381" with ID 2381 is not in the current network.
phyopt: skip seed=n2381 (cannot resolve center node in current AIG).
The node "n2385" with ID 2385 is not in the current network.
phyopt: skip seed=n2385 (cannot resolve center node in current AIG).
The node "n2342" with ID 2342 is not in the current network.
phyopt: skip seed=n2342 (cannot resolve center node in current AIG).
The node "n2343" with ID 2343 is not in the current network.
phyopt: skip seed=n2343 (cannot resolve center node in current AIG).
The node "n2347" with ID 2347 is not in the current network.
phyopt: skip seed=n2347 (cannot resolve center node in current AIG).
The node "n2348" with ID 2348 is not in the current network.
phyopt: skip seed=n2348 (cannot resolve center node in current AIG).
The node "n2352" with ID 2352 is not in the current network.
phyopt: skip seed=n2352 (cannot resolve center node in current AIG).
The node "n2353" with ID 2353 is not in the current network.
phyopt: skip seed=n2353 (cannot resolve center node in current AIG).
The node "n2357" with ID 2357 is not in the current network.
phyopt: skip seed=n2357 (cannot resolve center node in current AIG).
The node "n2358" with ID 2358 is not in the current network.
phyopt: skip seed=n2358 (cannot resolve center node in current AIG).
The node "n2362" with ID 2362 is not in the current network.
phyopt: skip seed=n2362 (cannot resolve center node in current AIG).
The node "n2363" with ID 2363 is not in the current network.
phyopt: skip seed=n2363 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n106(id=106 center=106 R=4 crit=0.675 pot=0.5454)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n593(id=593 center=593 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n708(id=708 center=708 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1400.76, delay 45.00->45.00).
phyopt: part=mid seed=n833(id=833 center=833 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n968(id=968 center=968 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1113(id=1113 center=1113 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1263(id=1263 center=1263 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n1413(id=1413 center=1413 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1563(id=1563 center=1563 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1713(id=1713 center=1713 R=4 crit=0.684 pot=0.5410)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2340" with ID 2340 is not in the current network.
phyopt: skip seed=n2340 (cannot resolve center node in current AIG).
The node "n2344" with ID 2344 is not in the current network.
phyopt: skip seed=n2344 (cannot resolve center node in current AIG).
The node "n2349" with ID 2349 is not in the current network.
phyopt: skip seed=n2349 (cannot resolve center node in current AIG).
The node "n2350" with ID 2350 is not in the current network.
phyopt: skip seed=n2350 (cannot resolve center node in current AIG).
The node "n2354" with ID 2354 is not in the current network.
phyopt: skip seed=n2354 (cannot resolve center node in current AIG).
The node "n2359" with ID 2359 is not in the current network.
phyopt: skip seed=n2359 (cannot resolve center node in current AIG).
The node "n2360" with ID 2360 is not in the current network.
phyopt: skip seed=n2360 (cannot resolve center node in current AIG).
The node "n2364" with ID 2364 is not in the current network.
phyopt: skip seed=n2364 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n488(id=488 center=488 R=4 crit=0.693 pot=0.5366)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2301" with ID 2301 is not in the current network.
phyopt: skip seed=n2301 (cannot resolve center node in current AIG).
The node "n2302" with ID 2302 is not in the current network.
phyopt: skip seed=n2302 (cannot resolve center node in current AIG).
The node "n2306" with ID 2306 is not in the current network.
phyopt: skip seed=n2306 (cannot resolve center node in current AIG).
The node "n2307" with ID 2307 is not in the current network.
phyopt: skip seed=n2307 (cannot resolve center node in current AIG).
The node "n2311" with ID 2311 is not in the current network.
phyopt: skip seed=n2311 (cannot resolve center node in current AIG).
The node "n2312" with ID 2312 is not in the current network.
phyopt: skip seed=n2312 (cannot resolve center node in current AIG).
The node "n2316" with ID 2316 is not in the current network.
phyopt: skip seed=n2316 (cannot resolve center node in current AIG).
The node "n2317" with ID 2317 is not in the current network.
phyopt: skip seed=n2317 (cannot resolve center node in current AIG).
The node "n2321" with ID 2321 is not in the current network.
phyopt: skip seed=n2321 (cannot resolve center node in current AIG).
The node "n2322" with ID 2322 is not in the current network.
phyopt: skip seed=n2322 (cannot resolve center node in current AIG).
The node "n2326" with ID 2326 is not in the current network.
phyopt: skip seed=n2326 (cannot resolve center node in current AIG).
The node "n2327" with ID 2327 is not in the current network.
phyopt: skip seed=n2327 (cannot resolve center node in current AIG).
The node "n2331" with ID 2331 is not in the current network.
phyopt: skip seed=n2331 (cannot resolve center node in current AIG).
The node "n2332" with ID 2332 is not in the current network.
phyopt: skip seed=n2332 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n65(id=65 center=65 R=4 crit=0.702 pot=0.5322)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2299" with ID 2299 is not in the current network.
phyopt: skip seed=n2299 (cannot resolve center node in current AIG).
The node "n2303" with ID 2303 is not in the current network.
phyopt: skip seed=n2303 (cannot resolve center node in current AIG).
The node "n2308" with ID 2308 is not in the current network.
phyopt: skip seed=n2308 (cannot resolve center node in current AIG).
The node "n2309" with ID 2309 is not in the current network.
phyopt: skip seed=n2309 (cannot resolve center node in current AIG).
The node "n2313" with ID 2313 is not in the current network.
phyopt: skip seed=n2313 (cannot resolve center node in current AIG).
The node "n2318" with ID 2318 is not in the current network.
phyopt: skip seed=n2318 (cannot resolve center node in current AIG).
The node "n2319" with ID 2319 is not in the current network.
phyopt: skip seed=n2319 (cannot resolve center node in current AIG).
The node "n2323" with ID 2323 is not in the current network.
phyopt: skip seed=n2323 (cannot resolve center node in current AIG).
The node "n2328" with ID 2328 is not in the current network.
phyopt: skip seed=n2328 (cannot resolve center node in current AIG).
The node "n2329" with ID 2329 is not in the current network.
phyopt: skip seed=n2329 (cannot resolve center node in current AIG).
The node "n2333" with ID 2333 is not in the current network.
phyopt: skip seed=n2333 (cannot resolve center node in current AIG).
The node "n2250" with ID 2250 is not in the current network.
phyopt: skip seed=n2250 (cannot resolve center node in current AIG).
The node "n2251" with ID 2251 is not in the current network.
phyopt: skip seed=n2251 (cannot resolve center node in current AIG).
The node "n2255" with ID 2255 is not in the current network.
phyopt: skip seed=n2255 (cannot resolve center node in current AIG).
The node "n2256" with ID 2256 is not in the current network.
phyopt: skip seed=n2256 (cannot resolve center node in current AIG).
The node "n2260" with ID 2260 is not in the current network.
phyopt: skip seed=n2260 (cannot resolve center node in current AIG).
The node "n2261" with ID 2261 is not in the current network.
phyopt: skip seed=n2261 (cannot resolve center node in current AIG).
The node "n2265" with ID 2265 is not in the current network.
phyopt: skip seed=n2265 (cannot resolve center node in current AIG).
The node "n2266" with ID 2266 is not in the current network.
phyopt: skip seed=n2266 (cannot resolve center node in current AIG).
The node "n2270" with ID 2270 is not in the current network.
phyopt: skip seed=n2270 (cannot resolve center node in current AIG).
The node "n2271" with ID 2271 is not in the current network.
phyopt: skip seed=n2271 (cannot resolve center node in current AIG).
The node "n2275" with ID 2275 is not in the current network.
phyopt: skip seed=n2275 (cannot resolve center node in current AIG).
The node "n2276" with ID 2276 is not in the current network.
phyopt: skip seed=n2276 (cannot resolve center node in current AIG).
The node "n2280" with ID 2280 is not in the current network.
phyopt: skip seed=n2280 (cannot resolve center node in current AIG).
The node "n2281" with ID 2281 is not in the current network.
phyopt: skip seed=n2281 (cannot resolve center node in current AIG).
The node "n2285" with ID 2285 is not in the current network.
phyopt: skip seed=n2285 (cannot resolve center node in current AIG).
The node "n2286" with ID 2286 is not in the current network.
phyopt: skip seed=n2286 (cannot resolve center node in current AIG).
The node "n2290" with ID 2290 is not in the current network.
phyopt: skip seed=n2290 (cannot resolve center node in current AIG).
The node "n2291" with ID 2291 is not in the current network.
phyopt: skip seed=n2291 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n481(id=481 center=481 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n586(id=586 center=586 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n701(id=701 center=701 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1400.76, delay 45.00->45.00).
phyopt: part=mid seed=n826(id=826 center=826 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1401.02, delay 45.00->45.00).
phyopt: part=mid seed=n961(id=961 center=961 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1106(id=1106 center=1106 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1256(id=1256 center=1256 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1406(id=1406 center=1406 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n835(id=835 center=835 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n842(id=842 center=842 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n935(id=935 center=935 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1397.83->1399.16, delay 45.00->45.00).
phyopt: part=high seed=n942(id=942 center=942 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n949(id=949 center=949 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n956(id=956 center=956 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n963(id=963 center=963 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n970(id=970 center=970 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n977(id=977 center=977 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n984(id=984 center=984 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1397.83->1398.89, delay 45.00->45.00).
phyopt: part=high seed=n1080(id=1080 center=1080 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n1087(id=1087 center=1087 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n1094(id=1094 center=1094 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n1101(id=1101 center=1101 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n1108(id=1108 center=1108 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=high seed=n1115(id=1115 center=1115 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1397.83->1398.89, delay 45.00->45.00).
phyopt: part=low seed=n2090(id=2090 center=2090 R=3 crit=0.202 pot=0.7726)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2263" with ID 2263 is not in the current network.
phyopt: skip seed=n2263 (cannot resolve center node in current AIG).
The node "n2298" with ID 2298 is not in the current network.
phyopt: skip seed=n2298 (cannot resolve center node in current AIG).
phyopt: part=low seed=n2009(id=2009 center=2009 R=3 crit=0.219 pot=0.7691)
phyopt: accepted (map area 1397.83->1397.30, delay 45.00->45.00).
phyopt: part=mid seed=n1556(id=1556 center=1556 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.30->1397.30, delay 45.00->45.00).
phyopt: part=mid seed=n1706(id=1706 center=1706 R=4 crit=0.737 pot=0.5147)
phyopt: rejected (map area 1397.30->1397.30, delay 45.00->45.00).
The node "n2248" with ID 2248 is not in the current network.
phyopt: skip seed=n2248 (cannot resolve center node in current AIG).
The node "n2252" with ID 2252 is not in the current network.
phyopt: skip seed=n2252 (cannot resolve center node in current AIG).
The node "n2257" with ID 2257 is not in the current network.
phyopt: skip seed=n2257 (cannot resolve center node in current AIG).
The node "n2258" with ID 2258 is not in the current network.
phyopt: skip seed=n2258 (cannot resolve center node in current AIG).
The node "n2262" with ID 2262 is not in the current network.
phyopt: skip seed=n2262 (cannot resolve center node in current AIG).
The node "n2267" with ID 2267 is not in the current network.
phyopt: skip seed=n2267 (cannot resolve center node in current AIG).
The node "n2268" with ID 2268 is not in the current network.
phyopt: skip seed=n2268 (cannot resolve center node in current AIG).
The node "n2272" with ID 2272 is not in the current network.
phyopt: skip seed=n2272 (cannot resolve center node in current AIG).
The node "n2277" with ID 2277 is not in the current network.
phyopt: skip seed=n2277 (cannot resolve center node in current AIG).
The node "n2278" with ID 2278 is not in the current network.
phyopt: skip seed=n2278 (cannot resolve center node in current AIG).
The node "n2282" with ID 2282 is not in the current network.
phyopt: skip seed=n2282 (cannot resolve center node in current AIG).
The node "n2287" with ID 2287 is not in the current network.
phyopt: skip seed=n2287 (cannot resolve center node in current AIG).
The node "n2288" with ID 2288 is not in the current network.
phyopt: skip seed=n2288 (cannot resolve center node in current AIG).
The node "n2292" with ID 2292 is not in the current network.
phyopt: skip seed=n2292 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n99(id=99 center=99 R=4 crit=0.746 pot=0.5103)
phyopt: rejected (map area 1397.30->1399.96, delay 45.00->45.00).
phyopt: part=mid seed=n386(id=386 center=386 R=4 crit=0.746 pot=0.5103)
phyopt: rejected (map area 1397.30->1399.96, delay 45.00->45.00).
The node "n2189" with ID 2189 is not in the current network.
phyopt: skip seed=n2189 (cannot resolve center node in current AIG).
The node "n2190" with ID 2190 is not in the current network.
phyopt: skip seed=n2190 (cannot resolve center node in current AIG).
The node "n2194" with ID 2194 is not in the current network.
phyopt: skip seed=n2194 (cannot resolve center node in current AIG).
The node "n2195" with ID 2195 is not in the current network.
phyopt: skip seed=n2195 (cannot resolve center node in current AIG).
The node "n2199" with ID 2199 is not in the current network.
phyopt: skip seed=n2199 (cannot resolve center node in current AIG).
The node "n2200" with ID 2200 is not in the current network.
phyopt: skip seed=n2200 (cannot resolve center node in current AIG).
The node "n2204" with ID 2204 is not in the current network.
phyopt: skip seed=n2204 (cannot resolve center node in current AIG).
The node "n2205" with ID 2205 is not in the current network.
phyopt: skip seed=n2205 (cannot resolve center node in current AIG).
The node "n2209" with ID 2209 is not in the current network.
phyopt: skip seed=n2209 (cannot resolve center node in current AIG).
The node "n2210" with ID 2210 is not in the current network.
phyopt: skip seed=n2210 (cannot resolve center node in current AIG).
The node "n2214" with ID 2214 is not in the current network.
phyopt: skip seed=n2214 (cannot resolve center node in current AIG).
The node "n2215" with ID 2215 is not in the current network.
phyopt: skip seed=n2215 (cannot resolve center node in current AIG).
The node "n2219" with ID 2219 is not in the current network.
phyopt: skip seed=n2219 (cannot resolve center node in current AIG).
The node "n2220" with ID 2220 is not in the current network.
phyopt: skip seed=n2220 (cannot resolve center node in current AIG).
The node "n2224" with ID 2224 is not in the current network.
phyopt: skip seed=n2224 (cannot resolve center node in current AIG).
The node "n2225" with ID 2225 is not in the current network.
phyopt: skip seed=n2225 (cannot resolve center node in current AIG).
The node "n2229" with ID 2229 is not in the current network.
phyopt: skip seed=n2229 (cannot resolve center node in current AIG).
The node "n2230" with ID 2230 is not in the current network.
phyopt: skip seed=n2230 (cannot resolve center node in current AIG).
The node "n2234" with ID 2234 is not in the current network.
phyopt: skip seed=n2234 (cannot resolve center node in current AIG).
The node "n2235" with ID 2235 is not in the current network.
phyopt: skip seed=n2235 (cannot resolve center node in current AIG).
The node "n2239" with ID 2239 is not in the current network.
phyopt: skip seed=n2239 (cannot resolve center node in current AIG).
The node "n2240" with ID 2240 is not in the current network.
phyopt: skip seed=n2240 (cannot resolve center node in current AIG).
The node "n2187" with ID 2187 is not in the current network.
phyopt: skip seed=n2187 (cannot resolve center node in current AIG).
The node "n2191" with ID 2191 is not in the current network.
phyopt: skip seed=n2191 (cannot resolve center node in current AIG).
The node "n2196" with ID 2196 is not in the current network.
phyopt: skip seed=n2196 (cannot resolve center node in current AIG).
The node "n2197" with ID 2197 is not in the current network.
phyopt: skip seed=n2197 (cannot resolve center node in current AIG).
The node "n2201" with ID 2201 is not in the current network.
phyopt: skip seed=n2201 (cannot resolve center node in current AIG).
The node "n2206" with ID 2206 is not in the current network.
phyopt: skip seed=n2206 (cannot resolve center node in current AIG).
The node "n2207" with ID 2207 is not in the current network.
phyopt: skip seed=n2207 (cannot resolve center node in current AIG).
The node "n2211" with ID 2211 is not in the current network.
phyopt: skip seed=n2211 (cannot resolve center node in current AIG).
The node "n2216" with ID 2216 is not in the current network.
phyopt: skip seed=n2216 (cannot resolve center node in current AIG).
The node "n2217" with ID 2217 is not in the current network.
phyopt: skip seed=n2217 (cannot resolve center node in current AIG).
The node "n2221" with ID 2221 is not in the current network.
phyopt: skip seed=n2221 (cannot resolve center node in current AIG).
The node "n2226" with ID 2226 is not in the current network.
phyopt: skip seed=n2226 (cannot resolve center node in current AIG).
The node "n2227" with ID 2227 is not in the current network.
phyopt: skip seed=n2227 (cannot resolve center node in current AIG).
The node "n2231" with ID 2231 is not in the current network.
phyopt: skip seed=n2231 (cannot resolve center node in current AIG).
The node "n2236" with ID 2236 is not in the current network.
phyopt: skip seed=n2236 (cannot resolve center node in current AIG).
The node "n2237" with ID 2237 is not in the current network.
phyopt: skip seed=n2237 (cannot resolve center node in current AIG).
The node "n2241" with ID 2241 is not in the current network.
phyopt: skip seed=n2241 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n2118(id=2118 center=2118 R=4 crit=0.789 pot=0.4963)
phyopt: rejected (map area 1397.30->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n2119(id=2119 center=2119 R=4 crit=0.789 pot=0.4963)
phyopt: rejected (map area 1397.30->1397.30, delay 45.00->45.00).
phyopt: part=mid seed=n2123(id=2123 center=2123 R=4 crit=0.789 pot=0.4963)
phyopt: rejected (map area 1397.30->1397.30, delay 45.00->45.00).
phyopt: part=mid seed=n2124(id=2124 center=2124 R=4 crit=0.789 pot=0.4963)
Object with ID 2124 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
The node "n2212" with ID 2212 is not in the current network.
phyopt: skip seed=n2212 (cannot resolve center node in current AIG).
phyopt: part=low seed=n1319(id=1319 center=1319 R=3 crit=0.237 pot=0.7656)
phyopt: rejected (map area 1397.30->1397.30, delay 45.00->45.00).
phyopt: part=low seed=n1864(id=1864 center=1864 R=3 crit=0.237 pot=0.7656)
phyopt: rejected (map area 1397.30->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n2128(id=2128 center=2128 R=4 crit=0.789 pot=0.4963)
Object with ID 2128 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2129(id=2129 center=2129 R=4 crit=0.789 pot=0.4963)
Object with ID 2129 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2133(id=2133 center=2133 R=4 crit=0.789 pot=0.4963)
Object with ID 2133 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2134(id=2134 center=2134 R=4 crit=0.789 pot=0.4963)
Object with ID 2134 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2138(id=2138 center=2138 R=4 crit=0.789 pot=0.4963)
Object with ID 2138 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2139(id=2139 center=2139 R=4 crit=0.789 pot=0.4963)
Object with ID 2139 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2143(id=2143 center=2143 R=4 crit=0.789 pot=0.4963)
Object with ID 2143 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n2144(id=2144 center=2144 R=4 crit=0.789 pot=0.4963)
Object with ID 2144 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=low seed=n2151(id=2151 center=2151 R=3 crit=0.237 pot=0.7656)
Object with ID 2151 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: finished round 1/1.
phyopt: partition summary (tried/accepted):
  high : 122 / 254
  low  : 1 / 10
  mid  : 4 / 126
phyopt: per-part seed coverage (topK means top-5 potential within processed seeds):
  high: seeds=1581 tried=254(16.1%) accepted=122(48.0%) skipped(marked=71,low_slack=0) topK(tried=5/5 accepted=3 hit=60.0%)
  low: seeds=28 tried=10(35.7%) accepted=1(10.0%) skipped(marked=1,low_slack=0) topK(tried=0/5 accepted=0 hit=0.0%)
  mid: seeds=729 tried=126(17.3%) accepted=4(3.2%) skipped(marked=17,low_slack=0) topK(tried=3/5 accepted=0 hit=0.0%)
phyopt: rejection reason breakdown:
  - runtime_or_eval_fail : 163
  - policy_tradeoff_reject : 84
  - delay_worse : 0
  - area_worse : 166
  - area_and_delay_worse : 1
  - low_part_delay_budget : 0
phyopt: skipped marked=89 low_slack=<0.10=0
phyopt: done, accepted=127 rejected=414 final_nodes=2091 final_levels=108.
[1;37m/mnt/d/My_abc_work/abc/my_work/xiaorong_aig/c6288:[0m i/o =   32/   32  lat =    0  nd =  1210  edge =   2637  area =1397.30  delay =45.00  lev = 45
